Company_Name,Country,Sector,Overall_Rating,Overall_Score,Environmental_Score,Social_Score,Governance_Score
ELECTROCOMPONENTS PUBLIC LIMITED COMPANY,GB,"Electronic Equipment, Instruments & Components",0,7.1,2.0,2.5,6.9
ELEMENTIS PLC,GB,Specialty Chemicals,0,6.1,5.1,2.4,6.8
"ELF BEAUTY, INC",US,Household & Personal Products,1,2.0,1.5,3.9,4.6
"ELF COSMETICS, INC",US,Household & Personal Products,1,2.0,1.5,3.9,4.6
ELI LILLY AND COMPANY,US,Pharmaceuticals,0,5.9,5.3,4.8,4.7
ELLINGTON FINANCIAL INC,US,Asset Management & Custody Banks,1,2.5,8.0,1.3,6.0
"ELM ROAD GENERATING STATION SUPERCRITICAL, LLC",US,Utilities,0,6.5,6.4,5.0,6.0
ELO SA,FR,Retail - Food & Staples,0,7.0,3.4,5.4,5.3
EMAAR INDIA LIMITED,IN,Real Estate Development & Diversified Activities,1,2.0,4.4,2.5,1.8
EMAAR PROPERTIES (PJSC),AE,Real Estate Development & Diversified Activities,1,2.0,4.4,2.5,1.8
EMAAR SUKUK LIMITED,KY,Real Estate Development & Diversified Activities,1,2.0,4.4,2.5,1.8
EMBARQ CORPORATION,US,Telecommunication Services,0,6.6,10.0,5.7,4.4
"EMBARQ FLORIDA, INC",US,Telecommunication Services,0,6.6,10.0,5.7,4.4
EMECO HOLDINGS LIMITED,AU,Trading Companies & Distributors,0,6.0,2.5,5.9,6.6
EMECO PTY LIMITED,AU,Trading Companies & Distributors,0,6.0,2.5,5.9,6.6
EMERGENCIA PARTICIPACOES SA,BR,Commercial Services & Supplies,1,2.2,6.4,0.6,5.1
EMERGING MARKETS CAPITAL PROTECTED INVESTMENTS LIMITED,KY,Investment Banking & Brokerage,0,7.1,8.6,4.7,3.7
EMERIS,KY,Investment Banking & Brokerage,0,7.1,8.6,4.7,3.7
EMG SUKUK LIMITED,KY,Real Estate Development & Diversified Activities,1,2.0,4.4,2.5,1.8
EMGESA SA ESP,CO,Utilities,0,6.7,7.1,5.5,5.4
"EMPOWER FINANCE 2020, LP",US,Life & Health Insurance,0,6.6,8.2,5.3,4.9
ENAV SPA,IT,Transportation Infrastructure,0,6.1,9.2,4.7,5.3
ENBRIDGE (US) INC,US,"Oil & Gas Refining, Marketing, Transportation & Storage",0,7.0,5.5,4.7,7.4
"ENBRIDGE ENERGY PARTNERS, LP",US,"Oil & Gas Refining, Marketing, Transportation & Storage",0,7.0,5.5,4.7,7.4
ENCORE WIRE CORPORATION,US,Electrical Equipment,1,2.2,2.6,7.6,4.0
ENDEAVOUR SILVER CORP,CA,Metals and Mining - Precious Metals,0,5.9,2.3,5.9,6.4
ENDO FINANCE LLC,US,Pharmaceuticals,1,1.8,3.4,2.6,5.5
ENDO INTERNATIONAL PUBLIC LIMITED COMPANY,IE,Pharmaceuticals,1,1.8,3.4,2.6,5.5
"ENDURANCE INTERNATIONAL GROUP HOLDINGS, INC",US,Software & Services,1,2.4,6.7,3.0,2.5
ENEL ROSSIYA PAO,RU,Utilities,1,2.85,5.0,5.0,4.5
ENERFLEX LTD,CA,Energy Equipment & Services,0,6.6,7.0,7.7,6.2
ENERGISA MATO GROSSO DO SUL - DISTRIBUIDORA DE ENERGIA SA,BR,Utilities,0,5.8,7.3,5.9,4.1
ENERGISA PARAIBA - DISTRIBUIDORA DE ENERGIA SA,BR,Utilities,0,5.8,7.3,5.9,4.1
ENERGISA RONDONIA - DISTRIBUIDORA DE ENERGIA SA,BR,Utilities,0,5.8,7.3,5.9,4.1
ENERGISA SA,BR,Utilities,0,5.8,7.3,5.9,4.1
ENERGY FUTURE COMPETITIVE HOLDINGS COMPANY LLC,US,Utilities,0,7.0,6.9,6.2,5.9
"ENERGY RECOVERY, INC",US,Industrial Machinery,0,7.1,5.2,6.6,5.6
ENERGY TRANSFER LP,US,"Oil & Gas Refining, Marketing, Transportation & Storage",1,2.6,3.4,3.1,4.7
ENERGY VENTURES GOM LLC,US,Oil & Gas Exploration & Production,1,2.3,1.7,2.3,6.5
ENGIE ALLIANCE GIE,FR,Utilities,0,6.9,7.3,5.7,4.0
ENGIE BRASIL ENERGIA SA,BR,Utilities,0,6.7,7.8,5.9,4.7
ENGIE Energia Peru SA,PE,Utilities,0,6.0,5.2,6.4,5.8
ENGIE SA,FR,Utilities,0,6.9,7.3,5.7,4.0
"ENGINEERED CONTROLS INTERNATIONAL, LLC",US,Industrial Machinery,0,6.9,4.7,4.6,6.4
ENI FINANCE INTERNATIONAL SA,BE,Integrated Oil & Gas,0,5.8,6.0,8.1,3.1
ENI FINANCE USA INC,US,Integrated Oil & Gas,0,5.8,6.0,8.1,3.1
ENI SPA,IT,Integrated Oil & Gas,0,5.8,6.0,8.1,3.1
ENI USA INC,US,Oil & Gas Exploration & Production,0,5.8,6.0,8.1,3.1
"ENLINK MIDSTREAM PARTNERS, LP",US,"Oil & Gas Refining, Marketing, Transportation & Storage",1,1.6,4.3,4.0,2.2
ENN ENERGY HOLDINGS LIMITED,CN,Utilities,0,6.1,7.9,4.7,5.0
ENQUEST PLC,GB,Oil & Gas Exploration & Production,0,6.0,2.9,4.4,7.3
ENSIGN DRILLING INC,CA,Energy Equipment & Services,1,2.2,2.7,3.8,6.8
ENSTAR FINANCE LLC,US,Multi-Line Insurance & Brokerage,1,2.7,2.5,3.5,5.2
ENSTAR GROUP LIMITED,BM,Multi-Line Insurance & Brokerage,1,2.7,2.5,3.5,5.2
"ENTEGRIS, INC",US,Semiconductors & Semiconductor Equipment,0,6.7,4.5,5.2,6.3
"ENTERGY ARKANSAS, LLC",US,Utilities,0,7.0,6.5,5.4,6.5
"ENTERGY ASSETS MANAGEMENT OPERATIONS, LLC",US,Utilities,0,7.0,6.5,5.4,6.5
ENTERGY CORPORATION,US,Utilities,0,7.0,6.5,5.4,6.5
"ENTERGY LOUISIANA, LLC",US,Utilities,0,7.0,6.5,5.4,6.5
"ENTERGY MISSISSIPPI, LLC",US,Utilities,0,7.0,6.5,5.4,6.5
"ENTERGY NEW ORLEANS, LLC",US,Utilities,0,7.0,6.5,5.4,6.5
"ENTERGY TEXAS, INC",US,Utilities,0,7.0,6.5,5.4,6.5
"ENTERGY UTILITY AFFILIATES, LLC",US,Utilities,0,7.0,6.5,5.4,6.5
ENVEN ENERGY CORPORATION,US,Oil & Gas Exploration & Production,1,2.3,1.7,2.3,6.5
"ENVESTNET, INC",US,Software & Services,0,6.2,4.0,4.0,6.6
ENVISTA HOLDINGS CORPORATION,US,Health Care Equipment & Supplies,0,5.8,6.8,5.4,5.5
ENVIVA INC,US,Metals and Mining - Non-Precious Metals,0,6.7,4.1,5.2,4.3
ENZYCHEM LIFESCIENCES CORPORATION,KR,Pharmaceuticals,1,2.1,1.7,4.3,2.2
"EPIZYME, INC",US,Biotechnology,1,1.7,3.2,4.0,4.6
EPLUS INC,US,"Electronic Equipment, Instruments & Components",0,5.8,4.8,4.0,5.2
EPR PROPERTIES,US,Real Estate Management & Services,1,1.6,4.7,2.8,4.6
EQT CORPORATION,US,Oil & Gas Exploration & Production,0,6.5,3.4,5.8,5.5
EQUATE PETROCHEMICAL CO KSCC,KW,Commodity Chemicals,1,1.9,2.8,2.9,3.5
EQUATE Petrochemical BV,NL,Commodity Chemicals,1,1.9,2.8,2.9,3.5
EQUATE Sukuk SPC Limited,AE,Commodity Chemicals,1,1.9,2.8,2.9,3.5
EQUITES PROPERTY FUND LIMITED,ZA,Real Estate Management & Services,0,6.3,4.7,5.8,6.7
"EQUITY LIFESTYLE PROPERTIES, INC",US,Real Estate Management & Services,1,2.4,4.4,2.3,5.5
ERAMET SA,FR,Metals and Mining - Non-Precious Metals,0,7.1,4.4,6.2,4.4
EREGLI DEMIR VE CELIK FABRIKALARI TURK ANONIM SIRKETI,TR,Steel,1,2.1,1.7,5.0,2.9
ESPRINET SPA,IT,"Electronic Equipment, Instruments & Components",0,6.5,3.5,3.3,6.5
ESR Cayman Limited,HK,Real Estate Development & Diversified Activities,0,6.1,5.2,4.9,5.3
"ESR Kendall Square REIT Co, Ltd",KR,Real Estate Management & Services,1,1.8,6.0,5.1,1.9
ESSA PHARMA INC,CA,Biotechnology,0,6.6,5.4,4.5,6.3
ESSENCE GLOBAL INVESTMENT LIMITED,HK,Investment Banking & Brokerage,1,1.8,3.1,1.8,3.7
"ESSENCE SECURITIES Co, Ltd",CN,Investment Banking & Brokerage,1,1.8,3.1,1.8,3.7
ESTIA HEALTH LIMITED,AU,Health Care Providers & Services,0,6.7,8.7,4.4,7.1
ETABLISSEMENTEN FRANZ COLRUYT NV,BE,Retail - Food & Staples,0,7.0,6.2,4.1,6.2
ETC Sunoco Holdings LLC,US,"Oil & Gas Refining, Marketing, Transportation & Storage",1,2.6,3.4,3.1,4.7
"ETERNAL MATERIALS CO, LTD",TW,Commodity Chemicals,1,2.2,3.4,1.4,4.1
ETHAN ALLEN INTERIORS INC,US,Household Durables,0,6.2,5.1,4.6,6.2
ETHIAS NV,BE,Multi-Line Insurance & Brokerage,1,2.5,6.8,3.3,4.6
ETP HOLDCO CORPORATION,US,"Oil & Gas Refining, Marketing, Transportation & Storage",1,2.6,3.4,3.1,4.7
ETSA UTILITIES FINANCE PTY LTD,AU,Utilities,0,6.0,7.1,4.8,3.9
EUROCASH SPOLKA AKCYJNA,PL,Retail - Food & Staples,0,6.2,1.8,4.6,6.8
EUROCASTLE CDO III PUBLIC LIMITED COMPANY,IE,Banks,0,7.1,6.5,4.1,6.0
EUROCELL PLC,GB,Building Products,0,7.1,4.1,6.4,7.1
EUROMONEY INSTITUTIONAL INVESTOR PLC,GB,Media & Entertainment,0,7.1,3.1,3.9,7.3
"EURONET WORLDWIDE, INC",US,Software & Services,1,2.6,6.7,3.2,3.7
EUROPRIS ASA,NO,Retail - Consumer Discretionary,0,6.8,3.3,4.2,7.3
EUROTUNNEL FINANCE LIMITED,GB,Transportation Infrastructure,0,6.3,6.8,4.9,6.3
EVA AIRWAYS CORPORATION,TW,Airlines,0,6.7,3.3,5.8,4.3
EVERGREEN MARINE CORP (TAIWAN) LTD,TW,Marine Transport,0,5.9,5.5,3.7,5.7
EVERI HOLDINGS INC,US,Casinos & Gaming,0,7.0,5.8,5.8,5.3
EVERI PAYMENTS INC,US,"Electronic Equipment, Instruments & Components",0,7.0,5.8,5.8,5.3
"EVERNORTH HEALTH, INC",US,Health Care Providers & Services,0,6.3,10.0,4.4,6.2
EVERSTREAM SOLUTIONS LLC,US,Asset Management & Custody Banks,0,6.1,10.0,5.5,5.1
"EVOLENT HEALTH, INC",US,Health Care Equipment & Supplies,1,2.6,8.0,3.1,5.4
EVOQUA WATER TECHNOLOGIES CORP,US,Industrial Machinery,0,7.1,4.5,5.9,5.8
EWE Aktiengesellschaft,DE,Utilities,0,6.7,7.5,4.7,5.0
EWT HOLDINGS III CORP,US,Industrial Machinery,0,7.1,4.5,5.9,5.8
EXCALIBUR ONE 77B LLC,US,Trading Companies & Distributors,0,7.1,6.1,5.0,6.0
"EXELIXIS, INC",US,Biotechnology,1,1.7,2.2,3.7,4.6
EXELON CORPORATION,US,Utilities,0,7.0,7.4,5.6,5.5
"EXEO Group, Inc",JP,Construction & Engineering,0,6.5,5.7,5.2,4.5
"EXLSERVICE HOLDINGS, INC",US,Software & Services,0,6.2,9.3,3.8,6.0
EXPERIAN FINANCE PLC,GB,Professional Services,0,6.7,10.0,5.3,7.5
EXPERIAN PLC,IE,Professional Services,0,6.7,10.0,5.3,7.5
EXPORT-IMPORT BANK OF INDIA,GB,Diversified Financials,1,1.6,8.3,3.5,1.6
EXXARO RESOURCES LIMITED,ZA,Metals and Mining - Non-Precious Metals,0,7.1,3.6,5.5,6.1
EZDAN HOLDING GROUP QPSC,QA,Real Estate Management & Services,1,1.6,4.5,5.5,2.8
EZDAN SUKUK COMPANY LIMITED,KY,Real Estate Development & Diversified Activities,1,1.6,4.5,5.5,2.8
"East Money Information Co, Ltd",CN,Diversified Financials,1,2.4,6.5,3.1,4.5
Eastern Air Overseas (Hong Kong) Corporation Limited,HK,Airlines,0,6.1,5.5,5.4,2.6
Eastern Company SAE,EG,Tobacco,1,1.6,0.0,2.1,3.3
Easy Buy Public Company Limited,TH,Consumer Finance,0,7.0,6.0,4.4,5.0
Eckert & Ziegler Strahlen- und Medizintechnik AG,DE,Health Care Equipment & Supplies,0,6.0,8.2,5.7,6.1
Ecogen Brasil Solucoes Energeticas SA,BR,Trading Companies & Distributors,0,7.1,4.5,5.9,6.4
Econet Global Limited,MU,Telecommunication Services,0,6.8,9.7,6.8,3.8
Ecosul - Empresa Concessionaria de Rodovias do Sul SA,BR,Transportation Infrastructure,0,6.9,8.3,7.3,5.4
Edgewell Personal Care Company,US,Household & Personal Products,0,7.1,4.2,4.5,5.5
Eircom Finance DAC,IE,Telecommunication Services,1,2.2,7.8,4.2,3.0
Eircom Finco Sa rl,LU,Telecommunication Services,1,2.2,7.8,4.2,3.0
Elastic NV,NL,Software & Services,0,6.4,4.5,3.2,6.6
Eldorado Gold Corporation,CA,Metals and Mining - Precious Metals,0,6.2,2.0,5.6,7.2
Elect Global Investments Limited,HK,Real Estate Management & Services,0,6.8,5.1,8.7,5.1
Electrolux Professional publ AB,SE,Industrial Machinery,0,6.0,3.6,6.2,6.6
Eliott Capital Sa rl,LU,Diversified Financials,0,6.2,5.0,6.2,4.0
Elmos Semiconductor SE,DE,Semiconductors & Semiconductor Equipment,1,2.4,4.4,3.7,4.6
Emaar The Economic City SJSC,SA,Real Estate Development & Diversified Activities,1,2.7,2.5,3.1,3.6
Embotelladora Andina SA,CL,Beverages,0,7.0,6.7,4.4,5.2
Emirates Semb Corp Water and Power Company PJSC,AE,Utilities,1,2.8,5.3,3.9,1.7
Emirates Telecommunications Group Company PJSC,AE,Telecommunication Services,0,6.8,9.0,7.4,2.7
Empresa Nacional de Telecomunicaciones SA,CL,Telecommunication Services,0,7.1,9.0,5.9,5.5
Empresa de Transporte de Pasajeros Metro SA,CL,Road & Rail Transport,1,2.1,5.1,2.6,2.0
EnBW Energie Baden-Wuerttemberg AG,DE,Utilities,0,6.7,7.7,7.5,4.8
EnBW International Finance BV,NL,Utilities,0,6.7,7.7,7.5,4.8
"EnPro Industries, Inc",US,Industrial Machinery,0,6.3,4.1,4.4,6.5
Enbridge Gas Inc,CA,"Oil & Gas Refining, Marketing, Transportation & Storage",0,7.0,5.5,4.7,7.4
Enbridge Inc,CA,"Oil & Gas Refining, Marketing, Transportation & Storage",0,7.0,5.5,4.7,7.4
Enbridge Southern Lights LP,CA,"Oil & Gas Refining, Marketing, Transportation & Storage",0,7.0,5.5,4.7,7.4
Encavis AG,DE,Utilities,0,6.5,8.7,4.4,4.6
Encavis Finance BV,NL,Utilities,0,6.5,8.7,4.4,4.6
Endo Designated Activity Company,IE,Pharmaceuticals,1,1.8,3.4,2.6,5.5
Endo Luxembourg Finance Company I Sa rl,LU,Pharmaceuticals,1,1.8,3.4,2.6,5.5
Enea Aktiebolag,SE,Software & Services,1,2.4,4.3,1.3,4.7
Enel Generacion Chile SA,CL,Utilities,0,6.0,7.1,4.2,3.8
Energen Corporation,US,Oil & Gas Exploration & Production,1,2.8,2.3,4.4,5.0
Energisa Acre - Distribuidora de Energia SA,BR,Utilities,0,5.8,7.3,5.9,4.1
Energisa Amazonas Transmissora de Energia SA,BR,Utilities,0,5.8,7.3,5.9,4.1
Energisa Borborema - Distribuidora de Energia SA,BR,Utilities,0,5.8,7.3,5.9,4.1
Energisa Minas Gerais - Distribuidora de Energia SA,BR,Utilities,0,5.8,7.3,5.9,4.1
Energisa Nova Friburgo - Distribuidora de Energia SA,BR,Utilities,0,5.8,7.3,5.9,4.1
Energisa Sergipe - Distribuidora de Energia SA,BR,Utilities,0,5.8,7.3,5.9,4.1
Energisa Sul-Sudeste - Distribuidora de Energia SA,BR,Utilities,0,5.8,7.3,5.9,4.1
Energisa Tocantins Distribuidora de Energia SA,BR,Utilities,0,5.8,7.3,5.9,4.1
Energisa Transmissao de Energia SA,BR,Utilities,0,5.8,7.3,5.9,4.1
Energy Fuels Inc,US,Metals and Mining - Non-Precious Metals,0,6.3,2.3,5.5,6.0
Energy Resources LLC,MN,Steel,0,6.3,4.4,5.7,4.1
Enerplus Corporation,CA,Oil & Gas Exploration & Production,0,6.3,2.2,6.4,6.5
Ensign Energy Services Inc,CA,Energy Equipment & Services,1,2.2,2.7,3.8,6.8
Environmental ESG Participacoes SA,BR,Commercial Services & Supplies,1,2.2,6.4,0.6,5.1
Erasca Inc,US,Biotechnology,0,5.9,5.4,4.3,6.0
Erste Abwicklungsanstalt,DE,Diversified Financials,1,2.2,0.0,5.2,4.2
Esselte AB,SE,Commercial Services & Supplies,0,6.1,8.8,2.8,5.3
"Essential Utilities, Inc",US,Utilities,0,7.0,6.3,6.9,5.8
Establishment Labs Holdings Inc,CR,Health Care Equipment & Supplies,0,7.1,8.1,6.3,5.9
Eurasian Development Bank,KZ,Supranationals & Development Banks,1,1.8,1.8,5.3,3.7
Euronext NV,NL,Diversified Financials,0,6.2,8.7,0.9,6.9
EverQuote Inc,US,Interactive Media & Services,1,2.7,6.2,1.7,4.7
Evolution AB (publ),SE,Casinos & Gaming,0,6.7,6.4,5.7,5.4
Evolv Technologies Holdings Inc,US,"Electronic Equipment, Instruments & Components",1,1.9,2.1,2.5,5.0
Evotec SE,DE,Health Care Equipment & Supplies,0,7.1,7.6,5.5,6.9
Expand Lead Limited,VG,Real Estate Development & Diversified Activities,1,1.9,3.6,4.4,0.6
Extendicare Inc,CA,Health Care Providers & Services,0,6.0,5.3,4.5,6.6
F & N CAPITAL SDN BHD,MY,Beverages,0,6.0,4.4,5.7,4.5
F-Secure Oyj,FI,Software & Services,0,6.2,8.0,3.7,6.4
F45 TRAINING HOLDINGS INC,US,Hotels & Travel,0,7.1,3.9,6.1,5.2
"F5, INC",US,"Technology Hardware, Storage & Peripherals",0,6.1,2.9,4.2,6.3
FACC AG,AT,Aerospace & Defense,0,6.3,2.0,4.5,6.1
FAES FARMA SOCIEDAD ANONIMA,ES,Pharmaceuticals,0,5.9,3.3,4.4,5.9
FAIR ISAAC CORPORATION,US,Software & Services,0,7.1,4.7,5.5,5.9
FAIRWOOD CORPORATION,US,Banks,0,7.0,8.7,3.9,5.0
FALCK RENEWABLES SPA,IT,Utilities,0,7.1,8.7,3.9,5.7
"FANTASIA HOLDINGS GROUP CO, LIMITED",CN,Real Estate Development & Diversified Activities,1,2.2,2.5,2.1,3.2
FAR EASTERN INTERNATIONAL BANK,TW,Banks,0,6.8,4.5,5.4,3.4
FARSAIL GOLDMAN INTERNATIONAL LIMITED,HK,Real Estate Development & Diversified Activities,1,2.7,4.5,2.4,3.3
FB Financial Corporation,US,Banks,1,1.7,1.0,3.6,6.4
FCA BANK SPA,IT,Consumer Finance,0,6.3,6.7,4.8,4.7
FCA Bank SpA (Dublin Branch),IE,Consumer Finance,0,6.3,6.7,4.8,4.7
FCA Capital Suisse SA,CH,Consumer Finance,0,6.3,6.7,4.8,4.7
"FCC Aqualia, SA",ES,Construction & Engineering,0,6.5,4.1,4.4,6.0
FCC Co Ltd,JP,Auto Components,1,2.8,4.2,4.7,3.0
FCC ENERGY LIMITED,GB,Construction & Engineering,0,6.5,4.1,4.4,6.0
FCC SERVICIOS MEDIO AMBIENTE HOLDING SA,ES,Construction & Engineering,0,6.5,4.1,4.4,6.0
FCE BANK PLC,GB,Consumer Finance,1,2.0,5.4,2.0,3.0
FCOT TREASURY PTE LTD,SG,Real Estate Management & Services,0,5.8,6.8,2.2,7.6
FEDERAL AGRICULTURAL MORTGAGE CORPORATION,US,Banks,0,5.9,3.4,4.2,4.6
FEDERAL SIGNAL CORPORATION,US,Construction & Farm Machinery & Heavy Trucks,0,6.7,4.1,5.6,5.9
FEDERATION DES CAISSES DESJARDINS DU QUEBEC,CA,Banks,0,6.2,4.8,3.2,6.9
"FENG HSIN STEEL CO, LTD",TW,Steel,1,2.8,4.3,3.1,4.2
FERRELLGAS ESCROW LLC,US,"Oil & Gas Refining, Marketing, Transportation & Storage",1,2.3,3.7,5.0,4.2
"FERRELLGAS PARTNERS, LP",US,"Oil & Gas Refining, Marketing, Transportation & Storage",1,2.3,3.7,5.0,4.2
FERREXPO PLC,CH,Steel,0,5.8,3.7,5.7,4.2
FERRO CORPORATION,US,Specialty Chemicals,1,2.2,3.4,0.3,4.8
FIBRIA CELULOSE SA,BR,Paper & Forest Products,1,2.3,4.0,4.0,3.9
FIBRIA OVERSEAS FINANCE LTD,KY,Paper & Forest Products,1,2.3,4.0,4.0,3.9
"FIDELITY & GUARANTY LIFE HOLDINGS, INC",US,Property & Casualty Insurance,1,2.7,1.5,3.8,4.6
"FIDELITY NATIONAL FINANCIAL, INC",US,Property & Casualty Insurance,1,2.7,1.5,3.8,4.6
"FIDELITY NATIONAL INFORMATION SERVICES, INC",US,Software & Services,0,7.1,8.7,5.4,4.9
FIFTH THIRD BANCORP,US,Banks,0,6.5,6.2,3.8,5.6
"FIFTH THIRD BANK, NATIONAL ASSOCIATION",US,Banks,0,6.5,6.2,3.8,5.6
FIFTH THIRD FINANCIAL CORPORATION,US,Banks,0,6.5,6.2,3.8,5.6
"FINA FINANCE & TRADING CO, LTD",TW,Diversified Financials,0,6.5,10.0,3.9,5.8
FINAMUR SA,FR,Banks,0,7.1,7.7,4.6,6.6
"FINANCIAL STREET HOLDINGS CO, LTD",CN,Real Estate Development & Diversified Activities,1,1.5,5.0,3.3,0.0
FINECOBANK BANCA FINECO SPA,IT,Diversified Financials,0,6.6,2.9,4.2,6.5
FIRST ADVANTAGE CORPORATION,US,Professional Services,0,6.4,6.5,6.5,6.1
FIRST AMERICAN FINANCIAL CORPORATION,US,Property & Casualty Insurance,0,7.0,4.9,4.3,5.3
FIRST BANK,US,Banks,1,1.7,1.0,3.6,6.4
"FIRST CITIZENS BANCSHARES, INC",US,Banks,1,2.1,0.6,3.2,4.7
FIRST RESOURCES LIMITED,SG,Food Products,0,5.9,2.3,6.0,5.3
FIRST-CITIZENS BANK & TRUST COMPANY,US,Banks,1,2.1,0.6,3.2,4.7
"FIRSTENERGY TRANSMISSION, LLC",US,Utilities,0,5.8,6.7,5.3,4.2
FIRSTRAND LIMITED,ZA,Diversified Financials,0,7.0,10.0,4.6,6.4
"FIVE STAR FOOD SERVICE, INC",US,Banks,0,5.9,7.6,4.0,6.3
"FIVE9, INC",US,Software & Services,0,6.7,4.8,5.7,5.2
FIVERR INTERNATIONAL LTD,IL,Interactive Media & Services,0,7.0,6.3,3.2,6.2
FLCT TREASURY PTE LTD,SG,Real Estate Management & Services,0,5.8,6.8,2.2,7.6
FLEURY SA,BR,Health Care Providers & Services,0,6.5,10.0,5.1,5.5
"FLIR SYSTEMS, INC",US,"Electronic Equipment, Instruments & Components",0,6.1,3.3,4.8,2.8
"FLORIDA GAS TRANSMISSION COMPANY, LLC",US,"Oil & Gas Refining, Marketing, Transportation & Storage",0,6.5,5.0,5.9,5.3
FLORIDA POWER & LIGHT COMPANY,US,Utilities,0,6.0,6.9,3.9,4.0
"FLOWERS FOODS, INC",US,Food Products,0,6.2,3.7,5.1,5.2
FLOWSERVE CORPORATION,US,Industrial Machinery,0,6.9,4.7,5.4,5.5
FLUSHING BANK,US,Banks,1,2.5,0.5,3.1,4.5
FLUSHING FINANCIAL CORPORATION,US,Banks,1,2.5,0.5,3.1,4.5
FLY Funding II Sarl,LU,Trading Companies & Distributors,1,1.7,4.9,2.2,6.1
FLY LEASING LIMITED,IE,Trading Companies & Distributors,1,1.7,4.9,2.2,6.1
FMR LLC,US,Asset Management & Custody Banks,1,1.5,10.0,2.8,3.7
FOOD & LIFE COMPANIES LTD,JP,Restaurants,1,1.8,1.2,3.8,6.1
"FOOT LOCKER, INC",US,Retail - Consumer Discretionary,0,6.6,3.8,4.8,6.2
FORD HOLDINGS LLC,US,Consumer Finance,1,2.0,5.4,2.0,3.0
FORD MOTOR COMPANY,US,Automobiles,1,2.0,5.4,2.0,3.0
FORD MOTOR CREDIT COMPANY LLC,US,Consumer Finance,1,2.0,5.4,2.0,3.0
FORD OTOMOTIV SANAYI ANONIM SIRKETI,TR,Automobiles,1,2.6,3.9,4.6,1.4
FORESTAR GROUP INC,US,Real Estate Development & Diversified Activities,1,2.5,2.7,3.2,3.0
"FORMER CHARTER COMMUNICATIONS PARENT, INC",US,Media & Entertainment,1,2.3,8.0,3.7,3.3
"FORMFACTOR, INC",US,Semiconductors & Semiconductor Equipment,1,2.1,2.8,1.8,6.2
FORMOSA PETROCHEMICAL CORPORATION,TW,"Oil & Gas Refining, Marketing, Transportation & Storage",1,2.8,3.6,7.2,2.3
FORMULA ONE GROUP,US,Media & Entertainment,1,2.7,7.6,6.3,1.1
FORMULA SYSTEMS (1985) LTD,IL,Software & Services,1,1.7,4.7,1.0,5.1
"FORTALEZA MATERIALES, SAB DE CV",MX,Construction Materials,1,2.6,3.1,3.8,5.1
FORTIVE CORPORATION,US,Industrial Machinery,0,6.3,4.8,6.1,5.0
FORTUNA SILVER MINES INC,CA,Metals and Mining - Precious Metals,0,7.0,3.3,5.1,7.4
"FRANCHISE GROUP INTERMEDIATE HOLDCO, LLC",US,Retail - Consumer Discretionary,0,5.9,1.8,4.8,6.1
"FRANCHISE GROUP, INC",US,Retail - Consumer Discretionary,0,5.9,1.8,4.8,6.1
"FRANKLIN ELECTRIC CO, INC",US,Industrial Machinery,0,6.0,5.5,5.5,4.4
FRASER & NEAVE HOLDINGS BHD,MY,Beverages,0,6.0,4.4,5.7,4.5
FRASERS GROUP PLC,GB,Retail - Consumer Discretionary,0,6.6,2.5,4.8,6.8
FRASERS LOGISTICS & COMMERCIAL TRUST,SG,Real Estate Management & Services,0,5.8,6.8,2.2,7.6
FREEDOM HOLDING CORP,US,Investment Banking & Brokerage,1,2.6,3.4,1.9,3.9
FREIGHTWAYS LIMITED,NZ,Air Freight & Logistics,0,6.2,9.9,3.5,6.8
"FRESHPET, INC",US,Food Products,0,7.1,2.8,6.9,6.2
FREYR Battery SA,LU,Electrical Equipment,0,7.0,3.1,5.5,7.6
FRONTLINE LTD,BM,"Oil & Gas Refining, Marketing, Transportation & Storage",1,1.6,2.7,7.3,2.5
FS ENERGY AND POWER FUND,US,Asset Management & Custody Banks,1,2.1,6.7,2.4,7.1
FSA GLOBAL FUNDING LIMITED,KY,Banks,1,2.7,3.5,2.7,5.9
"FUJI ELECTRIC CO, LTD",JP,Electrical Equipment,0,6.7,7.2,6.6,4.7
FUJI OIL HOLDINGS INC,JP,Food Products,0,5.9,3.6,6.8,2.8
"FUJI SEAL INTERNATIONAL,INC",JP,Containers & Packaging,1,1.7,3.8,3.3,5.2
"FUJICCO CO, LTD",JP,Food Products,1,1.6,0.8,5.9,3.3
FUJITSU GENERAL LIMITED,JP,Household Durables,1,1.7,5.3,3.0,3.1
"FUKUYAMA TRANSPORTING CO, LTD",JP,Road & Rail Transport,0,7.1,4.4,5.4,3.9
FULLERTON INDIA CREDIT COMPANY LIMITED,IN,Banks,0,6.2,5.0,4.1,4.7
FULLERTON INDIA HOME FINANCE COMPANY LIMITED,IN,Banks,0,6.2,5.0,4.1,4.7
FUTU HOLDINGS LIMITED,CN,Investment Banking & Brokerage,1,1.8,6.7,0.6,4.9
FUTURE PLC,GB,Media & Entertainment,0,6.3,8.0,3.9,5.9
FUTUREFUEL CORP,US,Specialty Chemicals,1,2.0,2.8,3.0,4.5
FUTURES HOUSING GROUP LIMITED,GB,Real Estate Management & Services,0,6.1,3.7,6.6,5.9
FUTURES TREASURY PLC,GB,Real Estate Management & Services,0,6.1,3.7,6.6,5.9
FactorBank Aktiengesellschaft,AT,Banks,0,6.2,7.3,4.7,5.1
